Y_value,Coefficient Latent,Variance Latent,Coefficient Surrogacy,Variance Surrogacy,Coefficient Oracle,Variance Oracle,sample_G_proposed,n,n_proposed,n_oracle
z_score3,0.20042826355848148,15.987074979213657,0.19994182702152596,16.01895835957707,0.19872169523891747,4.78752064459703,all,11600,11600,3497
z_score4,0.11230223960128048,10.980572935623695,0.14259855430331583,8.417180396966831,0.10751308378905688,4.880211370639122,all,11600,11600,3497
z_score5,0.1228852716973148,9.631143267063647,0.12920968562562554,7.002650677687069,0.09236069963038282,4.902561502879687,all,11600,11600,3497
z_score6,0.11626094108063804,9.231387288097965,0.12133195991328068,6.0368502747271915,0.10330193169862055,4.82413853440656,all,11600,11600,3497
z_score7,0.0781641661653831,8.601786148941962,0.11350738106434015,5.395488161889584,0.09270244998512397,4.834779465641004,all,11600,11600,3497
z_score8,0.07155025841524136,8.085167089979928,0.10553009860077887,4.678124655218376,0.08292281343950325,4.799817726805444,all,11600,11600,3497
