Outcome,sample_G_proposed,include_V_proposed,Percentile,Theta_Oracle,Variance_Oracle,Lower_CI_Oracle,Upper_CI_Oracle,Theta_Surrogate,Variance_Surrogate,Lower_CI_Surrogate,Upper_CI_Surrogate,Theta_Latent_Unconfounded,Variance_Latent_Unconfounded,Lower_CI_Latent_Unconfounded,Upper_CI_Latent_Unconfounded
z_score4,all,False,35,0.08423597455312447,27.183811743898577,-0.14693909037974928,0.31541103948599825,0.10880992437005015,24.954323217894053,0.011179143269524128,0.20644070547057616,0.0705692120462964,32.01807288580495,-0.04001966812931104,0.18115809222190385
z_score4,all,False,45,0.10731905708881762,28.44012534226694,-0.12913761030851317,0.3437757244861484,0.025620214754609055,33.00152104278266,-0.08665421151373963,0.13789464102295773,0.033345771491305375,40.191067886567886,-0.09055632039124475,0.1572478633738555
z_score4,all,False,55,-0.08978838863864275,27.01819560968104,-0.32025816592317224,0.14068138864588672,-0.04247515233689429,35.99509962785022,-0.15973128222670224,0.07478097755291366,-0.014632024928406777,42.720258297844474,-0.14237316883643314,0.11310911897961957
z_score4,all,False,65,-0.11878909486341364,23.18511169300366,-0.33228542173449815,0.09470723200767085,-0.07242073073245628,41.14960573460606,-0.197791619661747,0.052950158196834435,-0.0634890873409068,49.08236561274689,-0.2004121513486031,0.0734339766667895
z_score4,all,False,75,-0.1718368998824321,26.094241366757384,-0.39833165464358566,0.05465785487872146,-0.0733718046303651,58.06846919658714,-0.2223024442184539,0.0755588349577237,-0.12891385221666957,69.60711485457793,-0.2919713158190177,0.03414361138567856
z_score4,all,False,85,-0.14688427248881042,28.507415002893755,-0.3836205042054559,0.08985195922783507,0.07164632129812534,102.03115357341102,-0.12576873152323137,0.26906137411948206,0.042555794175712036,123.32416541290576,-0.174483295149535,0.25959488350095905
z_score4,all,False,95,0.11558678864584064,51.395801139143515,-0.20228327682480923,0.43345685411649054,0.3241487274741833,433.1682251173384,-0.08261494692083932,0.7309124018692059,0.0667326298223572,562.8301317036833,-0.39693047158897554,0.53039573123369
z_score5,all,False,5,0.3939335551659841,72.77160770907523,0.015694128838537824,0.7721729814934304,0.5515244777276122,346.0093046963874,0.18797983025526277,0.9150691251999615,0.6357931356162196,412.3021645654079,0.2389474406614136,1.0326388305710257
z_score5,all,False,15,-0.1128926507366659,42.84160843854709,-0.40310687527670097,0.17732157380336913,0.037993773745917205,64.30332369529452,-0.11872844685687114,0.19471599434870554,-0.0036666638591399095,79.545616640835,-0.1779765392337901,0.17064321151551026
z_score5,all,False,25,0.10834946424908125,23.70657589137286,-0.1075344215141356,0.3242333500122981,0.15764417747572881,25.07411960412339,0.0597793324929468,0.2555090224585108,0.11609432371307155,36.14420737974348,-0.001404418769674523,0.2335930661958176
z_score5,all,False,35,0.03793376829306264,24.48769971530195,-0.1814779440743025,0.2573454806604278,0.09562341556631264,21.503308546145043,0.00499455721499574,0.18625227391762955,0.09666412623000353,27.964732826114847,-0.0066879494362334785,0.20001620189624053
z_score5,all,False,45,0.008665240724394816,28.86728912219538,-0.22956056928525087,0.2468910507340405,0.019970755129510534,27.893818427719715,-0.0832501946178155,0.12319170487683657,0.07511091765224656,33.829592920773784,-0.03856337275719163,0.18878520806168475
