Outcome,sample_G_proposed,include_V_proposed,Percentile,Theta_Oracle,Variance_Oracle,Lower_CI_Oracle,Upper_CI_Oracle,Theta_Surrogate,Variance_Surrogate,Lower_CI_Surrogate,Upper_CI_Surrogate,Theta_Latent_Unconfounded,Variance_Latent_Unconfounded,Lower_CI_Latent_Unconfounded,Upper_CI_Latent_Unconfounded
z_score3,all,False,5,0.49087694044734487,52.00667437173639,0.17112340658775171,0.810630474306938,0.7338093550402008,822.3944364364474,0.1733373205411013,1.2942813895393004,0.7381316768751224,815.8886296820237,0.1798809382613903,1.2963824154888544
z_score3,all,False,15,0.027167878121029478,36.08369933708146,-0.23917515369044348,0.29351090993250245,0.0399274186686637,150.19402085128334,-0.19959170163329404,0.27944653897062144,0.03853522268948517,148.56384774614668,-0.19968050717011065,0.276750952549081
z_score3,all,False,25,0.29768173957892613,20.606502932131885,0.0964076091892421,0.4989558699686102,0.2626434662165675,57.453770277667296,0.11450319591398717,0.4107837365191478,0.25624486104724514,56.834866042478325,0.10890465043417871,0.40358507166031155
z_score3,all,False,35,0.18120757758501224,23.246411079484524,-0.03257079569362875,0.39498595086365323,0.1726937485577313,49.50114147232822,0.03518780428085691,0.3101996928346057,0.1666750076765462,49.205612519186005,0.02958014302785089,0.3037698723252415
z_score3,all,False,45,0.01807033585117096,28.017763223195015,-0.21662396396314845,0.25276463566549034,0.06304427503524815,65.59302370541208,-0.09524179325960472,0.22133034333010101,0.058591210972432604,65.35882645489892,-0.09941202762135035,0.21659444956621557
z_score3,all,False,55,-0.09118234337308449,25.23475499935458,-0.31391574904041303,0.13155106229424407,-0.028103053817698495,71.42758806361152,-0.1932790210463849,0.13707291341098787,-0.032013519987060396,71.28727195566857,-0.19702716728359762,0.13300012730947683
z_score3,all,False,65,-0.1284772921058846,24.614804903068244,-0.3484577036914376,0.09150311947966835,-0.07108983135461792,81.57445966374529,-0.24760863235146519,0.10542896964222932,-0.07584065700944397,81.6170801719893,-0.2524055651985205,0.10072425117963256
z_score3,all,False,75,-0.10916081791617631,26.134970106295356,-0.33583226394304755,0.11751062811069492,-0.08645095909335952,114.83205512678327,-0.29588411382917673,0.12298219564245767,-0.09016223302680142,115.05202329455592,-0.29979588311437266,0.11947141706076982
z_score3,all,False,85,0.08755763275955114,25.724186708500895,-0.13732537325773375,0.31244063877683603,0.0787085637928863,200.23199997463456,-0.19784585916989153,0.35526298675566415,0.0876194931610682,202.17014269802226,-0.19027015875238368,0.3655091450745201
z_score3,all,False,95,0.2934348727403872,48.374819918171454,-0.014951722387099242,0.6018214678678737,0.4141003302585133,849.746405985425,-0.15561582418313763,0.9838164847001643,0.4358680531620441,862.1707228951432,-0.1379979558696311,1.0097340621937192
