Y_value,Coefficient Latent,Variance Latent,Coefficient Surrogacy,Variance Surrogacy,Coefficient Oracle,Variance Oracle,n
z_score3,0.13973101258422096,21.566301159838623,0.13912383290311825,21.568858760971555,0.1420174860064959,4.172921875983945,10057
z_score4,0.06508848283356246,12.64549986463053,0.09829598769740787,11.521764236390455,0.05933189891477726,4.193956181319871,10057
z_score5,0.07949416439774226,9.58722696164235,0.08941855913951326,9.532457562822712,0.05150980761746365,4.114230218019495,10057
z_score6,0.08192395631736234,8.896877879075246,0.08424177689119478,8.260891483611273,0.0598439322224842,3.989485858449593,10057
z_score7,0.04271351417552927,8.559662433432349,0.07903475733365632,7.526553511284145,0.04103277968211055,4.009113688567218,10057
z_score8,0.04666074608603872,7.689867732959207,0.07359579051593337,6.508539132606138,0.025581953439562797,3.938294800209824,10057
