Y_value,Coefficient Latent,Variance Latent,Coefficient Surrogacy,Variance Surrogacy,Coefficient Oracle,Variance Oracle,sample_G_proposed,n,n_proposed,n_oracle
z_score3,0.1418713650470352,21.601296544473026,0.14210936491848175,21.604417684106284,0.13863013860588758,4.1679318568445165,all,10057,10057,1954
z_score4,0.1001627431655544,16.537257085601123,0.11164342824107132,14.139780366348024,0.0555106434019526,4.175941699959497,all,10057,10057,1954
z_score5,0.1076432853042128,13.941502447882364,0.09994244852103014,11.525693439582811,0.049035739130008346,4.095121148223297,all,10057,10057,1954
z_score6,0.10453100128839485,12.957210754954026,0.09357336687242636,10.199758733316703,0.057947278650361936,3.9754319826621733,all,10057,10057,1954
z_score7,0.05664469810166264,12.251316294654124,0.08807681147207962,9.30422039354731,0.03840269949260511,3.993411570596473,all,10057,10057,1954
z_score8,0.054243698452147944,11.158540102246405,0.08021479551802942,8.084392333487626,0.023320629236222606,3.923708900021855,all,10057,10057,1954
