Outcome,sample_G_proposed,include_V_proposed,Percentile,Theta_Oracle,Variance_Oracle,Lower_CI_Oracle,Upper_CI_Oracle,Theta_Surrogate,Variance_Surrogate,Lower_CI_Surrogate,Upper_CI_Surrogate,Theta_Latent_Unconfounded,Variance_Latent_Unconfounded,Lower_CI_Latent_Unconfounded,Upper_CI_Latent_Unconfounded
z_score7,all,False,35,0.13677639543292225,20.60397612727237,-0.0644853942882809,0.3380381851541254,0.0841142259756628,16.7425667004786,0.004144633133638109,0.1640838188176875,0.08346826057260469,25.811857187816592,-0.015825850633940736,0.1827623717791501
z_score7,all,False,45,0.023422858547504616,27.415768938550666,-0.20873641007144259,0.2555821271664518,0.01575774682375239,21.783962723340693,-0.07546062339983416,0.10697611704733893,0.006124492791918766,29.46643292922973,-0.09996628871941017,0.1122152743032477
z_score7,all,False,55,-0.12238895816345022,21.79457320921982,-0.32938402520080756,0.08460610887390715,-0.03507482771243292,24.802181689956388,-0.1324075361029586,0.062257880678092764,-0.05064111425462492,31.368970780042666,-0.16010327098697275,0.05882104247772291
z_score7,all,False,65,-0.21849875785760708,24.93261065294832,-0.4398947164450759,0.0028972007298617153,-0.06443897392139368,27.654407035652326,-0.16721599867865586,0.0383380508358685,-0.05439842410004673,35.42131691409824,-0.17071623435294353,0.06191938615285008
z_score7,all,False,75,-0.16304883973696568,24.85040634262091,-0.38407951912249494,0.05798183964856357,-0.06904215237535673,40.67987174156262,-0.1936954159776824,0.055611111226968934,-0.08018208908384866,50.484679698145385,-0.21904736728664806,0.058683189118950735
z_score7,all,False,85,-0.0809991204297012,27.8232061964709,-0.31487713505131826,0.15287889419191586,0.037213310099863055,72.4287036253442,-0.12911616690363273,0.20354278710335885,0.014955129217055869,88.07083608929518,-0.16845779101501784,0.19836804944912956
z_score7,all,False,95,0.23102947645950409,45.90863469393268,-0.06939339992064789,0.5314523528396561,0.2558722199485144,330.47068232101657,-0.09941561255901527,0.6111600524560441,0.0801479645174695,425.2860660929101,-0.32289787540812487,0.4831938044430639
z_score8,all,False,5,0.2733581867977323,55.72805576289966,-0.05763782211681906,0.6043541957122838,0.4183496092684705,228.12001009147096,0.1231637445420477,0.7135354739948933,0.34980792857400006,286.07025350771573,0.019247992103433198,0.6803678650445669
z_score8,all,False,15,-0.1782446304527768,35.91595379245563,-0.4439678546601239,0.08747859375457032,0.02570675467939713,41.45301463769404,-0.10012548476375414,0.1515389941225484,-0.06720987952694193,58.084306110006075,-0.2161608265287167,0.08174106747483284
z_score8,all,False,25,0.18348145644944208,21.69164627405903,-0.02302425524782087,0.38998716814670503,0.13148643406374386,16.84781075681228,0.05126588987109969,0.211706978256388,0.07095128847382252,30.661366065348734,-0.03726923144415803,0.17917180839180308
z_score8,all,False,35,0.09072345272195828,19.205246229149516,-0.1035868154381967,0.28503372088211326,0.08519045578304496,14.386761513665371,0.011060218853476023,0.1593206927126139,0.06184926078648329,25.73240196743139,-0.03729190682910102,0.1609904284020676
z_score8,all,False,45,-0.07367379419788116,27.860101373584513,-0.30770682531864524,0.16035923692288295,0.020335203412676507,18.663079828230725,-0.06409649446549001,0.10476690129084304,0.04704525467440269,28.862763295757702,-0.057953178839054605,0.15204368818786
z_score8,all,False,55,-0.18866453548054052,23.280836918525644,-0.4026011434469038,0.025272072485822777,-0.02876431958033267,21.40382710909315,-0.11918329532540237,0.06165465616473703,0.008874854726974423,31.162038672642378,-0.10022565937161662,0.11797536882556547
z_score8,all,False,65,-0.15441257617908044,22.84160788818975,-0.3663214518714333,0.0574962995132724,-0.0586492054501908,23.818694455944424,-0.1540326150193641,0.036734204118982525,-0.012847754069185235,37.302820958297914,-0.13221487082208283,0.10651936268371237
z_score8,all,False,75,-0.14404603672766325,26.464675572539658,-0.372142787347363,0.0840507138920365,-0.06515976568249535,35.2565704339262,-0.1812067604287704,0.05088722906377971,-0.059191777807604574,52.20253111340472,-0.20039988980799542,0.08201633419278628
z_score8,all,False,85,0.00794376876573887,28.208424832891573,-0.2275477275289747,0.24343526506045246,0.04029919452737608,62.964405943748716,-0.11478281542322744,0.19538120447797958,0.017725438681908543,93.67428031126347,-0.17143227168922193,0.206883149053039
z_score8,all,False,95,0.20282465826517226,45.5019457565827,-0.09626458609647304,0.5019139026268176,0.266709934892028,289.5857407721007,-0.0658749077594708,0.5992947775435268,0.07374544116794442,403.45436077454383,-0.318819103639658,0.4663099859755468
